jaar,gebiedcode15,variabele,waarde
2018,STAD,BEV75PLUS,41124
2005,STAD,BEV75PLUS_P,5.6
2006,STAD,BEV75PLUS_P,5.5
2007,STAD,BEV75PLUS_P,5.4
2008,STAD,BEV75PLUS_P,5.4
2009,STAD,BEV75PLUS_P,5.2
2010,STAD,BEV75PLUS_P,5.1
2011,STAD,BEV75PLUS_P,5
2012,STAD,BEV75PLUS_P,5
2013,STAD,BEV75PLUS_P,4.9
2014,STAD,BEV75PLUS_P,4.8
2015,STAD,BEV75PLUS_P,4.8
2016,STAD,BEV75PLUS_P,4.8
2017,STAD,BEV75PLUS_P,4.8
2018,STAD,BEV75PLUS_P,4.8
2005,STAD,BEV75_79,16856
2006,STAD,BEV75_79,16491
2007,STAD,BEV75_79,16156
2008,STAD,BEV75_79,15914
2009,STAD,BEV75_79,15607
2010,STAD,BEV75_79,15502
2011,STAD,BEV75_79,15484
2012,STAD,BEV75_79,15497
2013,STAD,BEV75_79,15487
2014,STAD,BEV75_79,15967
2015,STAD,BEV75_79,16430
2016,STAD,BEV75_79,17142
2017,STAD,BEV75_79,17598
2018,STAD,BEV75_79,18225
2005,STAD,BEV80PLUS,24681
2006,STAD,BEV80PLUS,24537
2007,STAD,BEV80PLUS,24292
2008,STAD,BEV80PLUS,24213
2009,STAD,BEV80PLUS,24064
2010,STAD,BEV80PLUS,24032
2011,STAD,BEV80PLUS,23860
2012,STAD,BEV80PLUS,23637
2013,STAD,BEV80PLUS,23398
2014,STAD,BEV80PLUS,23108
2015,STAD,BEV80PLUS,22950
2016,STAD,BEV80PLUS,22776
2017,STAD,BEV80PLUS,22726
2018,STAD,BEV80PLUS,22899
2018,STAD,BEV80PLUSNL,16719
2018,STAD,BEV80PLUSNL_P,73
2018,STAD,BEV80PLUSNW,2977
2018,STAD,BEV80PLUSNW_P,13
2018,STAD,BEV80PLUSW,3203
2018,STAD,BEV80PLUSW_P,14
2005,STAD,BEV80PLUS_P,3.3
2006,STAD,BEV80PLUS_P,3.3
2007,STAD,BEV80PLUS_P,3.3
2008,STAD,BEV80PLUS_P,3.2
2009,STAD,BEV80PLUS_P,3.2
2010,STAD,BEV80PLUS_P,3.1
2011,STAD,BEV80PLUS_P,3.1
2012,STAD,BEV80PLUS_P,3
2013,STAD,BEV80PLUS_P,2.9
2014,STAD,BEV80PLUS_P,2.8
2015,STAD,BEV80PLUS_P,2.8
2016,STAD,BEV80PLUS_P,2.7
2017,STAD,BEV80PLUS_P,2.7
2018,STAD,BEV80PLUS_P,2.7
2005,STAD,BEV80_84,13757
2006,STAD,BEV80_84,13260
2007,STAD,BEV80_84,12895
2008,STAD,BEV80_84,12596
2009,STAD,BEV80_84,12312
2010,STAD,BEV80_84,12045
2011,STAD,BEV80_84,11899
2012,STAD,BEV80_84,11749
2013,STAD,BEV80_84,11633
2014,STAD,BEV80_84,11479
2015,STAD,BEV80_84,11459
2016,STAD,BEV80_84,11517
2017,STAD,BEV80_84,11570
2018,STAD,BEV80_84,11662
2005,STAD,BEV85_89,7181
2006,STAD,BEV85_89,7563
2007,STAD,BEV85_89,7683
2008,STAD,BEV85_89,7847
2009,STAD,BEV85_89,7951
2010,STAD,BEV85_89,8113
2011,STAD,BEV85_89,7964
2012,STAD,BEV85_89,7735
2013,STAD,BEV85_89,7535
2014,STAD,BEV85_89,7344
2015,STAD,BEV85_89,7197
2016,STAD,BEV85_89,7080
2017,STAD,BEV85_89,7033
2018,STAD,BEV85_89,7100
2005,STAD,BEV90_94,3045
2006,STAD,BEV90_94,3014
2007,STAD,BEV90_94,2994
2008,STAD,BEV90_94,3017
2009,STAD,BEV90_94,3009
2010,STAD,BEV90_94,3011
2011,STAD,BEV90_94,3166
2012,STAD,BEV90_94,3314
2013,STAD,BEV90_94,3406
2014,STAD,BEV90_94,3454
2015,STAD,BEV90_94,3461
2016,STAD,BEV90_94,3321
2017,STAD,BEV90_94,3215
2018,STAD,BEV90_94,3209
2005,STAD,BEV95_99,631
2006,STAD,BEV95_99,642
2007,STAD,BEV95_99,664
2008,STAD,BEV95_99,679
2009,STAD,BEV95_99,731
2010,STAD,BEV95_99,791
2011,STAD,BEV95_99,754
2012,STAD,BEV95_99,749
2013,STAD,BEV95_99,731
2014,STAD,BEV95_99,743
2015,STAD,BEV95_99,744
2016,STAD,BEV95_99,769
2017,STAD,BEV95_99,820
2018,STAD,BEV95_99,845
2010,STAD,BEVALLEENHH,225343
2011,STAD,BEVALLEENHH,227228
2012,STAD,BEVALLEENHH,228958
2013,STAD,BEVALLEENHH,230549
2014,STAD,BEVALLEENHH,232762
2015,STAD,BEVALLEENHH,235152
2016,STAD,BEVALLEENHH,239179
2017,STAD,BEVALLEENHH,242253
2018,STAD,BEVALLEENHH,246378
2010,STAD,BEVALLEENHH_P,54
2011,STAD,BEVALLEENHH_P,53.7
2012,STAD,BEVALLEENHH_P,53.6
2013,STAD,BEVALLEENHH_P,53.4
2014,STAD,BEVALLEENHH_P,53.3
2015,STAD,BEVALLEENHH_P,53.1
2016,STAD,BEVALLEENHH_P,53.1
2017,STAD,BEVALLEENHH_P,53.1
2018,STAD,BEVALLEENHH_P,53.3
2005,STAD,BEVANTIL,11523
2006,STAD,BEVANTIL,11360
2007,STAD,BEVANTIL,11290
2008,STAD,BEVANTIL,11440
2009,STAD,BEVANTIL,11559
2010,STAD,BEVANTIL,11689
2011,STAD,BEVANTIL,11777
2012,STAD,BEVANTIL,11891
2013,STAD,BEVANTIL,11993
2014,STAD,BEVANTIL,12088
2015,STAD,BEVANTIL,12125
2016,STAD,BEVANTIL,12255
2017,STAD,BEVANTIL,12262
2018,STAD,BEVANTIL,12211
2005,STAD,BEVANTIL_P,1.6
2006,STAD,BEVANTIL_P,1.5
2007,STAD,BEVANTIL_P,1.5
2008,STAD,BEVANTIL_P,1.5
2009,STAD,BEVANTIL_P,1.5
2010,STAD,BEVANTIL_P,1.5
2011,STAD,BEVANTIL_P,1.5
2012,STAD,BEVANTIL_P,1.5
2013,STAD,BEVANTIL_P,1.5
2014,STAD,BEVANTIL_P,1.5
2015,STAD,BEVANTIL_P,1.5
2016,STAD,BEVANTIL_P,1.5
2017,STAD,BEVANTIL_P,1.5
2018,STAD,BEVANTIL_P,1.4
2005,STAD,BEVAUTOCH,383897
2006,STAD,BEVAUTOCH,382746
2007,STAD,BEVAUTOCH,382104
2008,STAD,BEVAUTOCH,381374
2009,STAD,BEVAUTOCH,381948
2010,STAD,BEVAUTOCH,385009
2011,STAD,BEVAUTOCH,388035
2012,STAD,BEVAUTOCH,390813
2013,STAD,BEVAUTOCH,394645
2014,STAD,BEVAUTOCH,400093
2015,STAD,BEVAUTOCH,402732
2016,STAD,BEVAUTOCH,403476
2017,STAD,BEVAUTOCH,401687
2018,STAD,BEVAUTOCH,398113
2005,STAD,BEVAUTOCH_P,51.7
2006,STAD,BEVAUTOCH_P,51.5
2007,STAD,BEVAUTOCH_P,51.4
2008,STAD,BEVAUTOCH_P,51
2009,STAD,BEVAUTOCH_P,50.5
2010,STAD,BEVAUTOCH_P,50.1
2011,STAD,BEVAUTOCH_P,49.7
2012,STAD,BEVAUTOCH_P,49.5
2013,STAD,BEVAUTOCH_P,49.4
2014,STAD,BEVAUTOCH_P,49.3
2015,STAD,BEVAUTOCH_P,49
2016,STAD,BEVAUTOCH_P,48.3
2017,STAD,BEVAUTOCH_P,47.5
2018,STAD,BEVAUTOCH_P,46.6
2005,STAD,BEVBRIEF,2825
2006,STAD,BEVBRIEF,3090
2007,STAD,BEVBRIEF,2957
2008,STAD,BEVBRIEF,3143
2009,STAD,BEVBRIEF,3505
2010,STAD,BEVBRIEF,3264
2011,STAD,BEVBRIEF,3640
2012,STAD,BEVBRIEF,4024
2013,STAD,BEVBRIEF,4601
2014,STAD,BEVBRIEF,5591
2015,STAD,BEVBRIEF,6045
2016,STAD,BEVBRIEF,7013
2017,STAD,BEVBRIEF,7270
2018,STAD,BEVBRIEF,7501
2015,STAD,BEVDICHT,4994
2016,STAD,BEVDICHT,5065
2017,STAD,BEVDICHT,5130
2018,STAD,BEVDICHT,5186
2010,STAD,BEVEENOUDERHH,37763
2011,STAD,BEVEENOUDERHH,38381
2012,STAD,BEVEENOUDERHH,38866
2013,STAD,BEVEENOUDERHH,39185
2014,STAD,BEVEENOUDERHH,39452
2015,STAD,BEVEENOUDERHH,39727
2016,STAD,BEVEENOUDERHH,39920
2017,STAD,BEVEENOUDERHH,40441
2018,STAD,BEVEENOUDERHH,40651
2010,STAD,BEVEENOUDERHH_P,9
2011,STAD,BEVEENOUDERHH_P,9.1
2012,STAD,BEVEENOUDERHH_P,9.1
2013,STAD,BEVEENOUDERHH_P,9.1
2014,STAD,BEVEENOUDERHH_P,9
2015,STAD,BEVEENOUDERHH_P,9
2016,STAD,BEVEENOUDERHH_P,8.9
2017,STAD,BEVEENOUDERHH_P,8.9
2018,STAD,BEVEENOUDERHH_P,8.8
2005,STAD,BEVEGNW,155137
2006,STAD,BEVEGNW,153420
2007,STAD,BEVEGNW,152106
2008,STAD,BEVEGNW,151618
2009,STAD,BEVEGNW,152753
2010,STAD,BEVEGNW,154790
2011,STAD,BEVEGNW,156232
2012,STAD,BEVEGNW,157075
2013,STAD,BEVEGNW,156990
2014,STAD,BEVEGNW,157353
2015,STAD,BEVEGNW,158316
2016,STAD,BEVEGNW,161071
2017,STAD,BEVEGNW,165005
2018,STAD,BEVEGNW,169181
2005,STAD,BEVEGWEST,56482
2006,STAD,BEVEGWEST,56494
2007,STAD,BEVEGWEST,55763
2008,STAD,BEVEGWEST,57963
2009,STAD,BEVEGWEST,61422
2010,STAD,BEVEGWEST,63318
2011,STAD,BEVEGWEST,67025
2012,STAD,BEVEGWEST,69447
2013,STAD,BEVEGWEST,71335
2014,STAD,BEVEGWEST,73531
2015,STAD,BEVEGWEST,78003
2016,STAD,BEVEGWEST,83499
2017,STAD,BEVEGWEST,89308
2018,STAD,BEVEGWEST,96268
2010,STAD,BEVGEB,11381
2011,STAD,BEVGEB,11070
2012,STAD,BEVGEB,10924
2013,STAD,BEVGEB,10855
2014,STAD,BEVGEB,11063
2015,STAD,BEVGEB,11016
2016,STAD,BEVGEB,10905
2017,STAD,BEVGEB,10761
2010,STAD,BEVGEHMKINDHH,48297
2011,STAD,BEVGEHMKINDHH,48882
2012,STAD,BEVGEHMKINDHH,49318
2013,STAD,BEVGEHMKINDHH,49601
2014,STAD,BEVGEHMKINDHH,50540
2015,STAD,BEVGEHMKINDHH,50520
2016,STAD,BEVGEHMKINDHH,51392
2017,STAD,BEVGEHMKINDHH,51596
2018,STAD,BEVGEHMKINDHH,51873
2010,STAD,BEVGEHZKINDHH,41127
2011,STAD,BEVGEHZKINDHH,40724
2012,STAD,BEVGEHZKINDHH,40433
2013,STAD,BEVGEHZKINDHH,40228
2014,STAD,BEVGEHZKINDHH,40724
2015,STAD,BEVGEHZKINDHH,40586
2016,STAD,BEVGEHZKINDHH,40915
2017,STAD,BEVGEHZKINDHH,41076
2018,STAD,BEVGEHZKINDHH,41351
2010,STAD,BEVHHMKIND,103923
2011,STAD,BEVHHMKIND,105952
2012,STAD,BEVHHMKIND,107657
2013,STAD,BEVHHMKIND,109042
2014,STAD,BEVHHMKIND,110549
2015,STAD,BEVHHMKIND,111629
2016,STAD,BEVHHMKIND,112653
2017,STAD,BEVHHMKIND,113557
2018,STAD,BEVHHMKIND,114321
2010,STAD,BEVHHMKIND_P,24.9
2011,STAD,BEVHHMKIND_P,25.1
2012,STAD,BEVHHMKIND_P,25.2
2013,STAD,BEVHHMKIND_P,25.3
2014,STAD,BEVHHMKIND_P,25.3
2015,STAD,BEVHHMKIND_P,25.2
2016,STAD,BEVHHMKIND_P,25
2017,STAD,BEVHHMKIND_P,24.9
2018,STAD,BEVHHMKIND_P,24.7
2010,STAD,BEVHUISHOUDENHH,417542
2011,STAD,BEVHUISHOUDENHH,422840
2012,STAD,BEVHUISHOUDENHH,427200
2013,STAD,BEVHUISHOUDENHH,431370
2014,STAD,BEVHUISHOUDENHH,436938
2015,STAD,BEVHUISHOUDENHH,442693
2016,STAD,BEVHUISHOUDENHH,450048
2017,STAD,BEVHUISHOUDENHH,455987
2018,STAD,BEVHUISHOUDENHH,462584
2005,STAD,BEVINST,10939
2006,STAD,BEVINST,9752
2007,STAD,BEVINST,10289
2008,STAD,BEVINST,8623
2009,STAD,BEVINST,8371
2010,STAD,BEVINST,8085
2011,STAD,BEVINST,8130
2012,STAD,BEVINST,8091
2013,STAD,BEVINST,8127
2014,STAD,BEVINST,8340
2015,STAD,BEVINST,7964
2016,STAD,BEVINST,7988
2017,STAD,BEVINST,7882
2018,STAD,BEVINST,7430
2005,STAD,BEVINST_P,1.5
2006,STAD,BEVINST_P,1.3
2007,STAD,BEVINST_P,1.4
2008,STAD,BEVINST_P,1.2
2009,STAD,BEVINST_P,1.1
2010,STAD,BEVINST_P,1.1
2011,STAD,BEVINST_P,1
2012,STAD,BEVINST_P,1
2013,STAD,BEVINST_P,1
2014,STAD,BEVINST_P,1
2015,STAD,BEVINST_P,1
2016,STAD,BEVINST_P,1
2017,STAD,BEVINST_P,0.9
2018,STAD,BEVINST_P,0.9
2005,STAD,BEVMAN,366345
2006,STAD,BEVMAN,366114
2007,STAD,BEVMAN,365872
2008,STAD,BEVMAN,367616
2009,STAD,BEVMAN,372319
2010,STAD,BEVMAN,378297
2011,STAD,BEVMAN,384283
2012,STAD,BEVMAN,388972
2013,STAD,BEVMAN,393336
2014,STAD,BEVMAN,399600
2015,STAD,BEVMAN,405220
2016,STAD,BEVMAN,412317
2017,STAD,BEVMAN,418146
2018,STAD,BEVMAN,423292
2005,STAD,BEVMAN_P,49.3
2006,STAD,BEVMAN_P,49.3
2007,STAD,BEVMAN_P,49.2
2008,STAD,BEVMAN_P,49.2
2009,STAD,BEVMAN_P,49.2
2010,STAD,BEVMAN_P,49.3
2011,STAD,BEVMAN_P,49.2
2012,STAD,BEVMAN_P,49.2
2013,STAD,BEVMAN_P,49.2
2014,STAD,BEVMAN_P,49.3
2015,STAD,BEVMAN_P,49.3
2016,STAD,BEVMAN_P,49.4
2017,STAD,BEVMAN_P,49.5
2018,STAD,BEVMAN_P,49.5
2005,STAD,BEVMAROK,64370
2006,STAD,BEVMAROK,65426
2007,STAD,BEVMAROK,66256
2008,STAD,BEVMAROK,67153
2009,STAD,BEVMAROK,68099
2010,STAD,BEVMAROK,69439
2011,STAD,BEVMAROK,70646
2012,STAD,BEVMAROK,71460
2013,STAD,BEVMAROK,72330
2014,STAD,BEVMAROK,73311
2015,STAD,BEVMAROK,74210
2016,STAD,BEVMAROK,75085
2017,STAD,BEVMAROK,75691
2018,STAD,BEVMAROK,76104
2005,STAD,BEVMAROK_P,8.7
2006,STAD,BEVMAROK_P,8.8
2007,STAD,BEVMAROK_P,8.9
2008,STAD,BEVMAROK_P,9
2009,STAD,BEVMAROK_P,9
2010,STAD,BEVMAROK_P,9
2011,STAD,BEVMAROK_P,9.1
2012,STAD,BEVMAROK_P,9
2013,STAD,BEVMAROK_P,9
2014,STAD,BEVMAROK_P,9
2015,STAD,BEVMAROK_P,9
2016,STAD,BEVMAROK_P,9
2017,STAD,BEVMAROK_P,9
2018,STAD,BEVMAROK_P,8.9
2010,STAD,BEVMUTNL_P,14.5
2011,STAD,BEVMUTNL_P,14
2012,STAD,BEVMUTNL_P,13.9
2013,STAD,BEVMUTNL_P,13.9
2014,STAD,BEVMUTNL_P,14.2
2015,STAD,BEVMUTNL_P,14.7
2016,STAD,BEVMUTNL_P,15
2017,STAD,BEVMUTNL_P,14.8
2010,STAD,BEVMUTTOT_P,17.8
2011,STAD,BEVMUTTOT_P,17.2
2012,STAD,BEVMUTTOT_P,17.2
2013,STAD,BEVMUTTOT_P,17.2
2014,STAD,BEVMUTTOT_P,17.4
2015,STAD,BEVMUTTOT_P,17.9
2016,STAD,BEVMUTTOT_P,18.3
2017,STAD,BEVMUTTOT_P,18.6
2005,STAD,BEVNSTEDELING,202068
2006,STAD,BEVNSTEDELING,203848
2007,STAD,BEVNSTEDELING,205213
2008,STAD,BEVNSTEDELING,208481
2009,STAD,BEVNSTEDELING,211222
2010,STAD,BEVNSTEDELING,215216
2011,STAD,BEVNSTEDELING,223522
2012,STAD,BEVNSTEDELING,227177
2013,STAD,BEVNSTEDELING,231643
2014,STAD,BEVNSTEDELING,237111
2015,STAD,BEVNSTEDELING,241643
2016,STAD,BEVNSTEDELING,245574
2017,STAD,BEVNSTEDELING,247439
2018,STAD,BEVNSTEDELING,248326
2005,STAD,BEVNSTEDELING_P,27.2
2006,STAD,BEVNSTEDELING_P,27.4
2007,STAD,BEVNSTEDELING_P,27.6
2008,STAD,BEVNSTEDELING_P,27.9
2009,STAD,BEVNSTEDELING_P,27.9
2010,STAD,BEVNSTEDELING_P,28
2011,STAD,BEVNSTEDELING_P,28.6
2012,STAD,BEVNSTEDELING_P,28.8
2013,STAD,BEVNSTEDELING_P,29
2014,STAD,BEVNSTEDELING_P,29.2
2015,STAD,BEVNSTEDELING_P,29.4
2016,STAD,BEVNSTEDELING_P,29.4
2017,STAD,BEVNSTEDELING_P,29.3
2018,STAD,BEVNSTEDELING_P,29.1
2005,STAD,BEVNW,254331
2006,STAD,BEVNW,255169
2007,STAD,BEVNW,256258
2008,STAD,BEVNW,258494
2009,STAD,BEVNW,262759
2010,STAD,BEVNW,268211
2011,STAD,BEVNW,273151
2012,STAD,BEVNW,276392
2013,STAD,BEVNW,279077
2014,STAD,BEVNW,282067
2015,STAD,BEVNW,285416
2016,STAD,BEVNW,290806
2017,STAD,BEVNW,296684
2018,STAD,BEVNW,302298
2005,STAD,BEVNW_P,34.2
2006,STAD,BEVNW_P,34.3
2007,STAD,BEVNW_P,34.5
2008,STAD,BEVNW_P,34.6
2009,STAD,BEVNW_P,34.7
2010,STAD,BEVNW_P,34.9
2011,STAD,BEVNW_P,35
2012,STAD,BEVNW_P,35
2013,STAD,BEVNW_P,34.9
2014,STAD,BEVNW_P,34.8
2015,STAD,BEVNW_P,34.7
2016,STAD,BEVNW_P,34.8
2017,STAD,BEVNW_P,35.1
2018,STAD,BEVNW_P,35.4
2010,STAD,BEVONGEHMKINDHH,17863
2011,STAD,BEVONGEHMKINDHH,18689
2012,STAD,BEVONGEHMKINDHH,19473
2013,STAD,BEVONGEHMKINDHH,20256
2014,STAD,BEVONGEHMKINDHH,20557
2015,STAD,BEVONGEHMKINDHH,21382
2016,STAD,BEVONGEHMKINDHH,21341
2017,STAD,BEVONGEHMKINDHH,21520
2018,STAD,BEVONGEHMKINDHH,21797
2010,STAD,BEVONGEHZKINDHH,42312
2011,STAD,BEVONGEHZKINDHH,43660
2012,STAD,BEVONGEHZKINDHH,44755
2013,STAD,BEVONGEHZKINDHH,45826
2014,STAD,BEVONGEHZKINDHH,46977
2015,STAD,BEVONGEHZKINDHH,49240
2016,STAD,BEVONGEHZKINDHH,51069
2017,STAD,BEVONGEHZKINDHH,52672
2018,STAD,BEVONGEHZKINDHH,54296
2010,STAD,BEVOPLHOOG_P,38
2011,STAD,BEVOPLHOOG_P,38
2012,STAD,BEVOPLHOOG_P,39
2013,STAD,BEVOPLHOOG_P,39
2014,STAD,BEVOPLHOOG_P,40
2015,STAD,BEVOPLHOOG_P,43
2016,STAD,BEVOPLHOOG_P,44
2010,STAD,BEVOPLLAAG_P,28
2011,STAD,BEVOPLLAAG_P,28
2012,STAD,BEVOPLLAAG_P,27
2013,STAD,BEVOPLLAAG_P,26
2014,STAD,BEVOPLLAAG_P,26
2015,STAD,BEVOPLLAAG_P,24
2016,STAD,BEVOPLLAAG_P,24
2010,STAD,BEVOPLMID_P,34
2011,STAD,BEVOPLMID_P,34
2012,STAD,BEVOPLMID_P,34
2013,STAD,BEVOPLMID_P,34
2014,STAD,BEVOPLMID_P,34
2015,STAD,BEVOPLMID_P,33
2016,STAD,BEVOPLMID_P,32
2010,STAD,BEVOVERIGHH,4837
2011,STAD,BEVOVERIGHH,5276
2012,STAD,BEVOVERIGHH,5397
2013,STAD,BEVOVERIGHH,5725
2014,STAD,BEVOVERIGHH,5926
2015,STAD,BEVOVERIGHH,6086
2016,STAD,BEVOVERIGHH,6232
2017,STAD,BEVOVERIGHH,6429
2018,STAD,BEVOVERIGHH,6238
2010,STAD,BEVOVERIGHH_P,1.2
2011,STAD,BEVOVERIGHH_P,1.2
2012,STAD,BEVOVERIGHH_P,1.3
2013,STAD,BEVOVERIGHH_P,1.3
2014,STAD,BEVOVERIGHH_P,1.4
2015,STAD,BEVOVERIGHH_P,1.4
2016,STAD,BEVOVERIGHH_P,1.4
2017,STAD,BEVOVERIGHH_P,1.4
2018,STAD,BEVOVERIGHH_P,1.3
2005,STAD,BEVOVNW,70049
2006,STAD,BEVOVNW,70401
2007,STAD,BEVOVNW,71269
2008,STAD,BEVOVNW,72175
2009,STAD,BEVOVNW,74686
2010,STAD,BEVOVNW,77832
2011,STAD,BEVOVNW,80682
2012,STAD,BEVOVNW,82984
2013,STAD,BEVOVNW,84854
2014,STAD,BEVOVNW,86967
2015,STAD,BEVOVNW,90100
2016,STAD,BEVOVNW,94638
2017,STAD,BEVOVNW,100186
2018,STAD,BEVOVNW,105528
2005,STAD,BEVOVNW_P,9.4
2006,STAD,BEVOVNW_P,9.5
2007,STAD,BEVOVNW_P,9.6
2008,STAD,BEVOVNW_P,9.7
2009,STAD,BEVOVNW_P,9.9
2010,STAD,BEVOVNW_P,10.1
2011,STAD,BEVOVNW_P,10.3
2012,STAD,BEVOVNW_P,10.5
2013,STAD,BEVOVNW_P,10.6
2014,STAD,BEVOVNW_P,10.7
2015,STAD,BEVOVNW_P,11
2016,STAD,BEVOVNW_P,11.3
2017,STAD,BEVOVNW_P,11.9
2018,STAD,BEVOVNW_P,12.4
2010,STAD,BEVPAARMKINDHH_P,15.8
2011,STAD,BEVPAARMKINDHH_P,16
2012,STAD,BEVPAARMKINDHH_P,16.1
2013,STAD,BEVPAARMKINDHH_P,16.2
2014,STAD,BEVPAARMKINDHH_P,16.3
2015,STAD,BEVPAARMKINDHH_P,16.2
2016,STAD,BEVPAARMKINDHH_P,16.2
2017,STAD,BEVPAARMKINDHH_P,16
2018,STAD,BEVPAARMKINDHH_P,15.9
2010,STAD,BEVPAARZKINDHH_P,20
2011,STAD,BEVPAARZKINDHH_P,20
2012,STAD,BEVPAARZKINDHH_P,19.9
2013,STAD,BEVPAARZKINDHH_P,19.9
2014,STAD,BEVPAARZKINDHH_P,20.1
2015,STAD,BEVPAARZKINDHH_P,20.3
2016,STAD,BEVPAARZKINDHH_P,20.4
2017,STAD,BEVPAARZKINDHH_P,20.6
2018,STAD,BEVPAARZKINDHH_P,20.7
2005,STAD,BEVPOTBBV15_64,539229
2006,STAD,BEVPOTBBV15_64,540452
2007,STAD,BEVPOTBBV15_64,541672
2008,STAD,BEVPOTBBV15_64,546138
2009,STAD,BEVPOTBBV15_64,553675
2010,STAD,BEVPOTBBV15_64,561855
2011,STAD,BEVPOTBBV15_64,571524
2012,STAD,BEVPOTBBV15_64,576227
2013,STAD,BEVPOTBBV15_64,581093
2014,STAD,BEVPOTBBV15_64,588991
2015,STAD,BEVPOTBBV15_64,597229
2016,STAD,BEVPOTBBV15_64,607254
2017,STAD,BEVPOTBBV15_64,615638
2018,STAD,BEVPOTBBV15_64,622702
2005,STAD,BEVPOTBBV15_64_P,72.6
2006,STAD,BEVPOTBBV15_64_P,72.7
2007,STAD,BEVPOTBBV15_64_P,72.9
2008,STAD,BEVPOTBBV15_64_P,73.1
2009,STAD,BEVPOTBBV15_64_P,73.2
2010,STAD,BEVPOTBBV15_64_P,73.2
2011,STAD,BEVPOTBBV15_64_P,73.2
2012,STAD,BEVPOTBBV15_64_P,72.9
2013,STAD,BEVPOTBBV15_64_P,72.7
2014,STAD,BEVPOTBBV15_64_P,72.6
2015,STAD,BEVPOTBBV15_64_P,72.6
2016,STAD,BEVPOTBBV15_64_P,72.8
2017,STAD,BEVPOTBBV15_64_P,72.9
2018,STAD,BEVPOTBBV15_64_P,72.9
2018,STAD,BEVPOTBBV15_65,630530
2005,STAD,BEVPOTBBV15_74,581617
2006,STAD,BEVPOTBBV15_74,583308
2007,STAD,BEVPOTBBV15_74,584813
2008,STAD,BEVPOTBBV15_74,589621
2009,STAD,BEVPOTBBV15_74,598176
2010,STAD,BEVPOTBBV15_74,607761
2011,STAD,BEVPOTBBV15_74,618280
2012,STAD,BEVPOTBBV15_74,626675
2013,STAD,BEVPOTBBV15_74,634829
2014,STAD,BEVPOTBBV15_74,645205
2015,STAD,BEVPOTBBV15_74,655383
2016,STAD,BEVPOTBBV15_74,667486
2017,STAD,BEVPOTBBV15_74,677857
2018,STAD,BEVPOTBBV15_74,687164
2005,STAD,BEVPOTBBV15_74_P,78.3
2006,STAD,BEVPOTBBV15_74_P,78.5
2007,STAD,BEVPOTBBV15_74_P,78.7
2008,STAD,BEVPOTBBV15_74_P,78.9
2009,STAD,BEVPOTBBV15_74_P,79.1
2010,STAD,BEVPOTBBV15_74_P,79.2
2011,STAD,BEVPOTBBV15_74_P,79.2
2012,STAD,BEVPOTBBV15_74_P,79.3
2013,STAD,BEVPOTBBV15_74_P,79.4
2014,STAD,BEVPOTBBV15_74_P,79.5
2015,STAD,BEVPOTBBV15_74_P,79.7
2016,STAD,BEVPOTBBV15_74_P,80
2017,STAD,BEVPOTBBV15_74_P,80.2
2018,STAD,BEVPOTBBV15_74_P,80.4
2010,STAD,BEVSTERF,5381
2011,STAD,BEVSTERF,5291
2012,STAD,BEVSTERF,5509
2013,STAD,BEVSTERF,5431
2014,STAD,BEVSTERF,5193
2015,STAD,BEVSTERF,5425
2016,STAD,BEVSTERF,5516
2017,STAD,BEVSTERF,5156
2005,STAD,BEVSTUD,2791
2006,STAD,BEVSTUD,4679
2007,STAD,BEVSTUD,5042
2008,STAD,BEVSTUD,5112
2009,STAD,BEVSTUD,6024
2010,STAD,BEVSTUD,5948
2011,STAD,BEVSTUD,6762
2012,STAD,BEVSTUD,7219
2013,STAD,BEVSTUD,7970
2014,STAD,BEVSTUD,8814
2015,STAD,BEVSTUD,9205
2016,STAD,BEVSTUD,10497
2017,STAD,BEVSTUD,11074
2018,STAD,BEVSTUD,11830
2005,STAD,BEVSUR,70446
2006,STAD,BEVSUR,69645
2007,STAD,BEVSUR,68878
2008,STAD,BEVSUR,68813
2009,STAD,BEVSUR,68761
2010,STAD,BEVSUR,68881
2011,STAD,BEVSUR,68971
2012,STAD,BEVSUR,68538
2013,STAD,BEVSUR,67919
2014,STAD,BEVSUR,67490
2015,STAD,BEVSUR,66623
2016,STAD,BEVSUR,66190
2017,STAD,BEVSUR,65401
2018,STAD,BEVSUR,64954
2005,STAD,BEVSUR_P,9.5
2006,STAD,BEVSUR_P,9.4
2007,STAD,BEVSUR_P,9.3
2008,STAD,BEVSUR_P,9.2
2009,STAD,BEVSUR_P,9.1
2010,STAD,BEVSUR_P,9
2011,STAD,BEVSUR_P,8.8
2012,STAD,BEVSUR_P,8.7
2013,STAD,BEVSUR_P,8.5
2014,STAD,BEVSUR_P,8.3
2015,STAD,BEVSUR_P,8.1
2016,STAD,BEVSUR_P,7.9
2017,STAD,BEVSUR_P,7.7
2018,STAD,BEVSUR_P,7.6
2005,STAD,BEVTOTAAL,742951
2006,STAD,BEVTOTAAL,743027
2007,STAD,BEVTOTAAL,743104
2008,STAD,BEVTOTAAL,747290
2009,STAD,BEVTOTAAL,756347
2010,STAD,BEVTOTAAL,767773
2011,STAD,BEVTOTAAL,780559
2012,STAD,BEVTOTAAL,790044
2013,STAD,BEVTOTAAL,799442
2014,STAD,BEVTOTAAL,811185
2015,STAD,BEVTOTAAL,822272
2016,STAD,BEVTOTAAL,834713
